,sentence,sentiment_polarity,sentiment_subjectivity
159, \xe0\xa4\x87\xe0\xa4\xb8 \xe0\xa4\x95\xe0\xa4\xa5\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\xab\xe0\xa5\x88\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\x9f \xe0\xa4\x9a\xe0\xa5\x87\xe0\xa4\x95 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x91\xe0\xa4\xb2\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa5\x82\xe0\xa4\x9c\xe0\xa4\xbc \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x97\xe0\xa4\xa3\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x96\xe0\xa5\x87\xe0\xa4\xb2 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\x85\xe0\xa4\x97\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xaf \xe0\xa4\xb6\xe0\xa4\xac\xe0\xa5\x8d\xe0\xa4\xa6\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa4\x9d\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xa4\xe0\xa5\x8b \xe0\xa4\x91\xe0\xa4\xb2\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa5\x82\xe0\xa4\x9c\xe0\xa4\xbc \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xa4\xe0\xa4\xbf \xe0\xa4\xae\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xa8\xe2\x80\xa6',0.0,0.0
160," The study by Lurie Children's Hospital of Chicago says 63% of parents claim their teens are on social media now more than\xe2\x80\xa6""",0.26666666666666666,0.2833333333333333
161, Does the WH have *another* outbreak?',0.0,0.0
162, \xe0\xb9\x80\xe0\xb8\x81\xe0\xb8\xb2\xe0\xb8\xab\xe0\xb8\xa5\xe0\xb8\xb5\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb8\x8d\xe0\xb8\xb5\xe0\xb9\x88\xe0\xb8\x9b\xe0\xb8\xb8\xe0\xb9\x88\xe0\xb8\x99\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb8\x9e\xe0\xb8\xa1\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94 \n\xe0\xb8\x9d\xe0\xb8\xa3\xe0\xb8\xb1\xe0\xb9\x88\xe0\xb8\x87\xe0\xb9\x80\xe0\xb8\xa8\xe0\xb8\xaa\xe0\xb8\xad\xe0\xb8\xa2\xe0\xb8\xb9\xe0\xb9\x88\xe0\xb9\x80\xe0\xb8\xa1\xe0\xb8\xb7\xe0\xb8\xad\xe0\xb8\x87\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb9\x81\xe0\xb8\x95\xe0\xb9\x88\xe0\xb8\x84\xe0\xb8\x99\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2\xe0\xb9\x84\xe0\xb8\xa1\xe0\xb9\x88\xe0\xb8\xa1\xe0\xb8\xb5\xe0\xb9\x83\xe0\xb8\x84\xe0\xb8\xa3\xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\xe0\xb9\x80\xe0\xb8\xa5\xe0\xb8\xa2 \xe0\xb9\x80\xe0\xb8\x81\xe0\xb9\x88\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87',0.0,0.0
163, On one hand Joe Biden wants to save 130,0.2,0.1
164, @AntKnowsMaui @thisisinsider @POTUS @realDonaldTrump @AARP Trump made the best of a terrible situation. Early on all were\xe2\x80\xa6',0.03333333333333333,0.5333333333333333
165, Watching your COVID patients tell their family members \xe2\x80\x9cI love you\xe2\x80\x9d over the phone before being intubated = unimaginably\xe2\x80\xa6',0.5,0.6
166, 1.  Donald Trump,0.0,0.0
167,//t.co/YGHOLquLNa',0.0,0.0
168,//t.co/Tao2HeTFDi v\xc3\xada @YouTube\n#COVID19',0.0,0.0
169, Continuemos con la pr\xc3\xa1ctica de #MedidasSanitarias para prevenir contagios de #COVID19. Sin importar en qu\xc3\xa9 color est\xc3\xa9 el Sem\xe2\x80\xa6',0.0,0.0
170, There is a MASSIVE anti-govt protest in the British capital of #London ongoing. The people demand their basic rights back!\xe2\x80\xa6',0.0,0.375
171, Mitch McConnell has the Senate working through the weekend right now\xe2\x80\x94not to provide COVID-19 relief to people who need\xe2\x80\xa6',0.2857142857142857,0.5357142857142857
172,@SrHype5 vai tacar corona nas suas thumbs como ? se corona eh um virus',0.0,0.0
173, This is the guy managing the White House Coronavirus task force.  \n\nI feel like this is a sign from God. Vote for Biden ht\xe2\x80\xa6',0.0,0.0
174, 6. In summary,0.0,0.0
175, A las y los que no han parado,0.0,0.0
176, Este fin de semana \xc2\xa1Cu\xc3\xaddate! \n\nLimita los encuentros sociales. Contener la transmisi\xc3\xb3n del #COVID19 est\xc3\xa1 en nuestras manos.\xe2\x80\xa6',0.0,0.0
177,//t.co/sTTpQY3psl',0.0,0.0
178, d 14 d\xc3\xadas de inicio de s\xc3\xadnt a 11\n\nAntes subes\xe2\x80\xa6',0.0,0.0
179, Blessed are the hungry ones in our society,0.0,0.0
180,Thread',0.0,0.0
181,"b""Beaufort Co.'s COVID-19 trends improve",0.0,0.0
182, If 95% of Americans wore masks in public,0.0,0.06666666666666667
183, Turkey reports 2,0.0,0.0
184, 1.  Donald Trump,0.0,0.0
185, Join Lifebuoy,0.0,0.0
186, Breaking.  The total number of patients hospitalized for COVID-19 has been underreported since Oct. 17.  @narativ_live. \n ht\xe2\x80\xa6',0.0,0.75
187, Ya Allah angkatlah covid 19 ini dari negara kami dan dari seluruh dunia. Pasti ada rahmat disebalik semua ujianMu ya Alla\xe2\x80\xa6',0.0,0.0
188,Percebi q com ou sem corona eu fa\xc3\xa7o merda na minha vida pqp',0.0,0.0
189, did the virus personally tell you this',0.0,0.3
190, It\xe2\x80\x99s not government\xe2\x80\x99s job to protect your health. It\xe2\x80\x99s government\xe2\x80\x99s job to protect YOUR RIGHTS. #COVID19',0.0,0.0
191, \xe2\x80\x9cToday,0.0,0.0
192,O corona tirou folga esse fim de semana?',0.0,0.0
193,//t\xe2\x80\xa6',0.0,0.0
194, 1.  Donald Trump,0.0,0.0
195," \xd0\x9e\xd0\xb3\xd0\xbe\xd0\xb2\xd0\xbe\xd1\x80\xd0\xba\xd0\xb0 \xd0\xbf\xd0\xbe \xd0\xa4\xd1\x80\xd0\xb5\xd0\xb9\xd0\xb4\xd1\x83. \xd0\x9c\xd0\xbe\xd1\x81\xd0\xba\xd0\xb2\xd0\xb0 - \xd1\x8d\xd1\x82\xd0\xbe \xd0\xbd\xd0\xb5 \xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f\n****\n""\xe2\x9d\x97\xef\xb8\x8f\xd0\xa1\xd1\x82\xd0\xb0\xd0\xb1\xd0\xb8\xd0\xbb\xd0\xb8\xd0\xb7\xd0\xb0\xd1\x86\xd0\xb8\xd1\x8f \xd1\x81\xd0\xb8\xd1\x82\xd1\x83\xd0\xb0\xd1\x86\xd0\xb8\xd0\xb8 \xd1\x81 COVID-19 \xd0\xbe\xd0\xb6\xd0\xb8\xd0\xb4\xd0\xb0\xd0\xb5\xd1\x82\xd1\x81\xd1\x8f \xd0\xb2 \xd0\x9c\xd0\xbe\xd1\x81\xd0\xba\xd0\xb2\xd0\xb5 \xd1\x87\xd0\xb5\xd1\x80\xd0\xb5\xd0\xb7 \xd0\xbe\xd0\xb4\xd0\xbd\xd1\x83-\xd0\xb4\xd0\xb2\xd0\xb5 \xd0\xbd\xd0\xb5\xe2\x80\xa6'",0.0,0.0
196,@SoozleMcDoozle Yes,0.0,0.0
197, An extensive study on masking wearing by Danish scientists is being stifled due to publishers not wanting to publish it.\xe2\x80\xa6',-0.0625,0.35416666666666663
198, This is the guy managing the White House Coronavirus task force.  \n\nI feel like this is a sign from God. Vote for Biden ht\xe2\x80\xa6',0.0,0.0
199,@robyn_fabs @AMCx32 @realDonaldTrump There\xe2\x80\x99s 20,0.0,0.0
200, We're reporting 1,0.0,0.0
201, @lisamurkowski Senator,0.0,0.0
202, \xf0\x9f\x91\x87\xf0\x9f\x8f\xbcNAILED IT\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\n\n#coronavirus #COVID19 #COVIDIOT',0.0,0.0
203,//t.co/b1MoJppJlm',0.0,0.0
204, If you don\xe2\x80\x99t follow this account,0.0,0.0
205,//t.co/WlhCOtUMGm',0.22727272727272727,0.5454545454545454
206, When did following science and protecting your neighbors and community become so hard,-0.14583333333333334,0.3208333333333333
207, \xe2\x80\x9cToday,0.0,0.0
208,//t.co/yYTMqZItQ9',0.0,0.0
209, Loot?\n\nPeople need their looted palliative by the government.\n\n#EndSARS \n\nGunshots as police disperse mob trying to loot CO\xe2\x80\xa6',0.0,0.0
210, .\n*10\xe6\x9c\x8825\xe6\x97\xa5(\xe6\x97\xa5)*\n\n\xe3\x81\x8a\xe6\x97\xa9\xe3\x81\x86\xe3\x81\x94\xe3\x81\x96\xe3\x81\x84\xe3\x81\xbe\xe3\x81\x99\n\n\xe6\x95\xa3\xe6\xad\xa9\xe3\x82\xb3\xe3\x83\xbc\xe3\x82\xb9\xe3\x81\xae\xe3\x83\x92\xe3\x83\xa1\xe3\x82\xb8\xe3\x83\xa7\xe3\x82\xaa\xe3\x83\xb3\n\n\xe6\x9b\x87\xe3\x82\x8a\xe7\xa9\xba\n\xef\xbc\x86\n\xe6\x9e\xaf\xe3\x82\x8c\xe8\x8d\x89\xe5\xa4\x9a\xe3\x81\x97\xe3\x81\xae\xe9\x87\x8e\xe5\x8e\x9f\n\n\xe9\x88\x8d\xe8\x89\xb2(\xef\xbe\x86\xef\xbe\x8b\xef\xbe\x9e\xef\xbd\xb2\xef\xbe\x9b)\xe3\x81\xae\xe4\xb8\xad\xe3\x81\xa7\n\xe3\x81\x8f\xe3\x81\xa3\xe3\x81\x8d\xe3\x82\x8a\xe7\x9b\xae\xe7\xab\x8b\xe3\x81\xa4\xe7\x99\xbd\xe3\x81\xa8\xe9\xbb\x84\xe8\x89\xb2\n\n\xe3\x83\x9d\xe3\x83\x81\xe3\x83\x9d\xe3\x83\x81\xe3\x81\xa8\n\xe7\x81\xaf\xe3\x82\x8a\xe3\x81\x8c\xe7\x82\xb9\xe3\x82\x8b\xe3\x82\x88\xe3\x81\x86\xe3\x81\xa7\xe3\x81\x97\xe3\x81\x9f\xe2\x99\xaa\n\n#TL\xe3\x82\x92\xe8\x8a\xb1\xe3\x81\xa7\xe4\xb8\x80\xe6\x9d\xaf\xe3\x81\xab\xe3\x81\x97\xe3\x82\x88\xe3\x81\x86\n#COVID\xe2\x80\xa6',0.0,0.0
211, No government should send soldiers or policemen to shoot or arrest those looting #COVID19 palliatives from warehouses. Rath\xe2\x80\xa6',-0.05,0.0
212,\xf0\x9f\x9a\xa8 this has been my fear',0.0,0.0
213,//t.co/pZAi39Bz60',0.0,0.0
214, Nyah kau ingat surprise party? Tahu2 dah masuk ICU?',0.0,0.0
215, @ProjectLincoln @memetwenty20 38.2% of the 2016 total have already voted,0.0,0.75
216,//t.co/0lJQzviGYp',0.06818181818181818,0.22727272727272727
217, It took MONTHS for Jared kushner &amp; @IvankaTrump to respond to #COVID19 \n\nIt only took one day for them to respond to @Pr\xe2\x80\xa6',0.0,1.0
218," This week's #OutbreakThursday looks at the rise of daily incidence of #COVID19 in #Indonesia including how the country is\xe2\x80\xa6""",0.0,0.0
219,Look,0.0,0.0
220,//t.co/b5A6P3wDnJ',0.25,0.25
221, Donald Trump just attacked American Doctors and said they are fabricating the Covid-19 death count for money.\xe2\x80\xa6',0.0,0.0
222, United States #COVID19 cases have leapt to 85,0.0,0.0
223, tw // death ,0.0,0.0
224, 1.  Donald Trump,0.0,0.0
225,//t.co/0HfVfSbcCY',0.0,0.0
226,Anyone know where the stipend paid to those in MIQ allegedly comes from?  This is news to me.  #nzpol',-0.1,0.1
227, After eight months of this pandemic,0.0,0.0
228,//t.co/kRf6Foox42',0.0,0.0
229,//t.co/zFa4O8gX1D',0.0,0.0
230,//t.co/Bl3xqT72BX',0.0,0.0
231, Breaking.  The total number of patients hospitalized for COVID-19 has been underreported since Oct. 17.  @narativ_live. \n ht\xe2\x80\xa6',0.0,0.75
232, @CarlosPaezAgraz No es lo mismo vacuna q vacunaci\xc3\xb3n ; la vacuna no es un bala de plata para terminar con el COVID 19 ; ur\xe2\x80\xa6',0.0,0.0
233, tw // death ,0.0,0.0
234, This is the guy managing the White House Coronavirus task force.  \n\nI feel like this is a sign from God. Vote for Biden ht\xe2\x80\xa6',0.0,0.0
235, 6,0.0,0.0
236, This is the guy managing the White House Coronavirus task force.  \n\nI feel like this is a sign from God. Vote for Biden ht\xe2\x80\xa6',0.0,0.0
237,1. Very informative thread on how #paidleave helps. 2. Go BU! @BU_Tweets',0.25,0.3
238, If this pops on your timeline,0.0,0.0
239, It\xe2\x80\x99s not government\xe2\x80\x99s job to protect your health. It\xe2\x80\x99s government\xe2\x80\x99s job to protect YOUR RIGHTS. #COVID19',0.0,0.0
240,@CreeksideAlison @RobShaw_BC @bcliberals @ElectionsBC The reality is that Horgan abandoned 500,0.0,0.0
241, Pronto decorar\xc3\xa1n Z\xc3\xb3calo y Alameda con flor de muerto,0.0,0.0
242,//t.co/qn48y92T7o',0.0,0.0
243,//t.co/v0ObUB293j',0.0,0.0
244, 5. I warned of the perils of Thiel's encroachment into COVID-19 surveillance back in April,0.0,0.0
245, If you or someone you love has been diagnosed with COVID-19,0.5,0.6
246,Handicapping these college games during this #COVID19 Pandemic is truly amazing! #Gamblers #gaming #Bets #odds #sportsbook',0.7500000000000001,0.9
247, Momento en que la noche del martes,0.0,0.0
248, We had a record number of COVID-19 infections yesterday. \n\nInstead of working on comprehensive support,0.0,0.0
249,"b""@JackPosobiec is it Wisconsin? what's the status of Covid-19 today?""",0.0,0.0
250, \xe2\x80\x9cToday,0.0,0.0
251,\xe0\xb9\x80\xe0\xb8\xa2\xe0\xb8\xb5\xe0\xb9\x88\xe0\xb8\xa2\xe0\xb8\xa1\xe0\xb9\x84\xe0\xb8\x9b\xe0\xb9\x80\xe0\xb8\xa5\xe0\xb8\xa2',0.0,0.0
252, JODY SETTLE,0.0,0.0
253, These little angels will not miss anymore of their online class.\nSmartphone on your way. \nMake your parents proud\xf0\x9f\x93\x9a  @Karan_Gi\xe2\x80\xa6',-0.1875,0.5
254, Ram\xc3\xb3n Valls,0.0,0.0
255, This is the guy managing the White House Coronavirus task force.  \n\nI feel like this is a sign from God. Vote for Biden',0.0,0.0
256, Seg\xc3\xban @lopezobrador_ las energ\xc3\xadas limpias son \xe2\x80\x9cun sofisma\xe2\x80\x9d. Pr\xc3\xb3ximamente las cirug\xc3\xadas a coraz\xc3\xb3n abierto ser\xc3\xa1n con cuchi\xe2\x80\xa6',0.0,0.0
257," #EnVideo \xf0\x9f\x93\xb9 | ""Cuando sientan los primeros s\xc3\xadntomas no dejen de ir al m\xc3\xa9dico""\nEsto nos indica Jos\xc3\xa9 Contreras",0.0,0.0
258,//t.co/8u\xe2\x80\xa6',0.0,0.0
259,//t.co/9OS0GsYw7,0.0,0.0
260, Does the WH have *another* outbreak?',0.0,0.0
261, \xe0\xb9\x80\xe0\xb8\x81\xe0\xb8\xb2\xe0\xb8\xab\xe0\xb8\xa5\xe0\xb8\xb5\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb8\x8d\xe0\xb8\xb5\xe0\xb9\x88\xe0\xb8\x9b\xe0\xb8\xb8\xe0\xb9\x88\xe0\xb8\x99\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb8\x9e\xe0\xb8\xa1\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94 \n\xe0\xb8\x9d\xe0\xb8\xa3\xe0\xb8\xb1\xe0\xb9\x88\xe0\xb8\x87\xe0\xb9\x80\xe0\xb8\xa8\xe0\xb8\xaa\xe0\xb8\xad\xe0\xb8\xa2\xe0\xb8\xb9\xe0\xb9\x88\xe0\xb9\x80\xe0\xb8\xa1\xe0\xb8\xb7\xe0\xb8\xad\xe0\xb8\x87\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb9\x81\xe0\xb8\x95\xe0\xb9\x88\xe0\xb8\x84\xe0\xb8\x99\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2\xe0\xb9\x84\xe0\xb8\xa1\xe0\xb9\x88\xe0\xb8\xa1\xe0\xb8\xb5\xe0\xb9\x83\xe0\xb8\x84\xe0\xb8\xa3\xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\xe0\xb9\x80\xe0\xb8\xa5\xe0\xb8\xa2 \xe0\xb9\x80\xe0\xb8\x81\xe0\xb9\x88\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87',0.0,0.0
262,//t.co/xNeqQ37Aa6',0.0,0.0
263, Mitch McConnell has the Senate working through the weekend right now\xe2\x80\x94not to provide COVID-19 relief to people who need\xe2\x80\xa6',0.2857142857142857,0.5357142857142857
264," @AntKnowsMaui @thisisinsider @POTUS @realDonaldTrump @AARP It wasn't the President who sent #COVID19+ patients into nursin\xe2\x80\xa6""",0.0,0.0
265, \xe0\xb9\x80\xe0\xb8\x81\xe0\xb8\xb2\xe0\xb8\xab\xe0\xb8\xa5\xe0\xb8\xb5\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb8\x8d\xe0\xb8\xb5\xe0\xb9\x88\xe0\xb8\x9b\xe0\xb8\xb8\xe0\xb9\x88\xe0\xb8\x99\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb8\x9e\xe0\xb8\xa1\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94 \n\xe0\xb8\x9d\xe0\xb8\xa3\xe0\xb8\xb1\xe0\xb9\x88\xe0\xb8\x87\xe0\xb9\x80\xe0\xb8\xa8\xe0\xb8\xaa\xe0\xb8\xad\xe0\xb8\xa2\xe0\xb8\xb9\xe0\xb9\x88\xe0\xb9\x80\xe0\xb8\xa1\xe0\xb8\xb7\xe0\xb8\xad\xe0\xb8\x87\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb9\x81\xe0\xb8\x95\xe0\xb9\x88\xe0\xb8\x84\xe0\xb8\x99\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2\xe0\xb9\x84\xe0\xb8\xa1\xe0\xb9\x88\xe0\xb8\xa1\xe0\xb8\xb5\xe0\xb9\x83\xe0\xb8\x84\xe0\xb8\xa3\xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\xe0\xb9\x80\xe0\xb8\xa5\xe0\xb8\xa2 \xe0\xb9\x80\xe0\xb8\x81\xe0\xb9\x88\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87',0.0,0.0
266,#DonaldTrump #realDonaldTrump @realDonaldTrump #CNN #FoxNews #MSNBC2020 #COVID19 #coronavirus',0.0,0.0
267,//t.co/yymGGCdAUj',0.0,0.0
268, #Breaking Second Guard at #NWDC Tests Positive for COVID-19,0.11363636363636363,0.2727272727272727
269, Mitch McConnell has the Senate working through the weekend right now\xe2\x80\x94not to provide COVID-19 relief to people who need\xe2\x80\xa6',0.2857142857142857,0.5357142857142857
270,Meen even know if he name Travis Scott for sure \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f lawwd.',0.5,0.8888888888888888
271, On Thursday,0.0,0.0
272, My mind is \xf0\x9f\xa4\xaf!\n\nWe,0.0,0.0
273,su\xc3\xa9ltame covid-19 me est\xc3\xa1s lastimando \xf0\x9f\x98\xad',0.0,0.0
274, This is beautiful,0.85,1.0
275, The number of Covid cases,0.0,0.0
276, Breaking.  The total number of patients hospitalized for COVID-19 has been underreported since Oct. 17.  @narativ_live. \n ht\xe2\x80\xa6',0.0,0.75
277, 4/ NO ACCOUNTABILITY.  Our government actually stopped proactive inspections before COVID19. But what consequences do homes\xe2\x80\xa6',0.0,0.1
278, \xe2\x80\x9cToday,0.0,0.0
279,//t.co/9cnufAgIjw',0.1,0.4
280," \xf0\x9f\x87\xab\xf0\x9f\x87\xb7 FLASH - La #France ""n\'a pas connu pareille pr\xc3\xa9carit\xc3\xa9 depuis la seconde #guerre mondiale""",0.0,0.0
281, Este #S\xc3\xa1bado #24Octubre tenemos la grata noticia de que dos hondure\xc3\xb1os m\xc3\xa1s lograron superar la #COVID19 con el apoyo de nu\xe2\x80\xa6',0.0,0.0
282,//t.co/YumPstfXvQ',0.0,0.16666666666666666
283,@BraineeSays Corona Test then becomes a requirement. Better be alone',0.5,0.5
284,@MeidasTouch you lie... this is the result of your inaction.  People get sick,-0.7142857142857143,0.8571428571428571
285, Please vote for @JoeBiden if you want out of this hellscape.\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\n\n#BidenHarris2020 #VoteBlueToSaveAmerica #Vote',0.0,0.0
286, 10\xe6\x9c\x8823\xe6\x97\xa5\xe3\x80\x811\xe6\x97\xa5\xe3\x81\xae\xe6\x96\xb0\xe5\x9e\x8b\xe3\x82\xb3\xe3\x83\xad\xe3\x83\x8a\xe6\x84\x9f\xe6\x9f\x93\xe8\x80\x852\xe4\xb8\x87\xe4\xba\xba\xe8\xb6\x85\xe3\x81\xae\xe5\x9b\xbd\xe3\x80\x82\xe3\x82\xa2\xe3\x83\xa1\xe3\x83\xaa\xe3\x82\xab\xe3\x81\xa8\xe3\x82\xb9\xe3\x83\x9a\xe3\x82\xa4\xe3\x83\xb3\xe3\x81\xa8\xe3\x82\xa4\xe3\x82\xbf\xe3\x83\xaa\xe3\x82\xa2\xe3\x81\xa7\xe6\x80\xa5\xe6\x8b\xa1\xe5\xa4\xa7\xe3\x80\x82\n\n\xe3\x82\xa2\xe3\x83\xa1\xe3\x83\xaa\xe3\x82\xab63361\n\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x8954366\n\xe3\x83\x95\xe3\x83\xa9\xe3\x83\xb3\xe3\x82\xb941536\n\xe3\x83\x96\xe3\x83\xa9\xe3\x82\xb8\xe3\x83\xab24818\n\xe3\x82\xa4\xe3\x82\xae\xe3\x83\xaa\xe3\x82\xb921238\n\xe3\x82\xb9\xe3\x83\x9a\xe3\x82\xa4\xe3\x83\xb320986\n\n1\xe4\xb8\x87\xe4\xba\xba\xe8\xb6\x85\xe3\x81\xae\xe5\x9b\xbd\xe3\x80\x82\n\xe3\x83\xad\xe3\x82\xb7\xe3\x82\xa217340\xe2\x80\xa6',0.0,0.0
